customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST0401,20.0,Male,East,Graduate,Salaried,734039.7418393207,140156.2419418953,Car,465.0,9,88,0.4399961923358906,2019-02-05,0
CUST0402,57.0,Female,South,Post-Graduate,Unemployed,526859.2994495586,103341.21090146848,Other,760.0,0,25,0.2126226720097856,2019-02-06,0
CUST0403,63.0,Male,East,Secondary,Salaried,515919.5724752073,193187.65748320468,Other,758.0,0,53,0.5105908576771674,2019-02-07,0
CUST0404,41.0,Male,North,Primary,Salaried,610811.5542231814,236397.0630852738,Other,488.0,8,195,0.5697433025085574,2019-02-08,0
CUST0405,67.0,Female,West,Graduate,Salaried,327659.3859487484,409319.79322099447,Home,763.0,1,129,0.481191517883061,2019-02-09,1
CUST0406,49.0,Female,South,Graduate,Unemployed,506006.29583281645,48811.658043678646,Other,678.0,6,143,0.3605658680695992,2019-02-10,0
CUST0407,64.0,Male,East,Post-Graduate,Salaried,69523.29107816395,315938.1043300522,Business,301.0,9,117,0.6773188354013887,2019-02-11,0
CUST0408,39.0,Female,North,Post-Graduate,Salaried,675291.1291005871,297310.1561015072,Business,663.0,3,152,0.15972931571617927,2019-02-12,0
CUST0409,40.0,Female,North,Post-Graduate,Self-Employed,187701.35551162815,122090.72606232995,Education,371.0,6,13,0.8315522958032379,2019-02-13,0
CUST0410,19.0,Female,West,Primary,Self-Employed,800683.9656857997,220323.59545860311,Other,726.0,7,65,0.11651475163663463,2019-02-14,1
CUST0411,44.0,Male,East,Primary,Salaried,433975.9812067099,154236.67506623847,Other,469.0,4,73,0.8698801067506223,2019-02-15,0
CUST0412,,,South,Post-Graduate,,,218568.8580418739,Car,,11,171,0.4698844807477299,2019-02-16,0
CUST0413,19.0,Female,West,Secondary,Salaried,374453.21878309886,350913.10134045506,Home,636.0,11,104,0.430135955202833,2019-02-17,0
CUST0414,43.0,Male,South,Graduate,Salaried,442392.22521558474,260560.6232631313,Education,771.0,0,65,0.3051552139705505,2019-02-18,1
CUST0415,34.0,Female,North,Graduate,Salaried,783706.2690296073,250860.8373233442,Other,494.0,3,41,0.10805690786582654,2019-02-19,0
CUST0416,57.0,Female,South,Primary,Salaried,2438.2686929841293,156969.06800453574,Car,574.0,9,125,0.3198322115374398,2019-02-20,1
CUST0417,50.0,Female,South,Graduate,Salaried,755393.0772176376,51594.33350756648,Home,306.0,2,18,0.18751994036826716,2019-02-21,0
CUST0418,26.0,Female,West,Secondary,Salaried,567604.6962203416,179153.1789459592,Education,477.0,9,114,0.6278566741547158,2019-02-22,0
CUST0419,60.0,Other,South,Graduate,Self-Employed,258595.67042855688,320660.81548639154,Education,541.0,11,87,0.35525997785658103,2019-02-23,0
CUST0420,65.0,Male,West,Primary,Unemployed,284937.5213901524,47283.21434103523,Other,502.0,4,170,0.7137434627229292,2019-02-24,1
CUST0421,56.0,Female,North,Primary,Self-Employed,835278.6054416406,94491.06318233049,Education,842.0,9,96,0.2655329498768936,2019-02-25,1
CUST0422,46.0,Male,West,Secondary,Salaried,310898.62401145376,212626.77362340683,Car,761.0,9,30,0.8201878859456876,2019-02-26,0
CUST0423,59.0,Male,West,Secondary,Salaried,269329.8978808081,101534.52151527375,Education,379.0,5,64,0.518385212084666,2019-02-27,0
CUST0424,43.0,Female,East,Graduate,Unemployed,727462.9084729459,120747.65528847874,Business,822.0,1,85,0.19160495717518514,2019-02-28,0
CUST0425,52.0,Female,South,Graduate,Salaried,567710.5752571828,157640.1418271823,Car,716.0,6,194,0.4206761885227832,2019-03-01,0
CUST0426,67.0,Other,North,Primary,Salaried,312414.88469272025,63438.25958098506,Home,683.0,2,139,0.2654084192558093,2019-03-02,0
CUST0427,42.0,Female,West,Secondary,Salaried,543324.9950809238,102587.81537836317,Home,690.0,0,150,0.25974834093454335,2019-03-03,0
CUST0428,41.0,Male,North,Secondary,Self-Employed,294849.46327194455,270342.79167873086,Other,425.0,9,135,0.5050957901217672,2019-03-04,0
CUST0429,30.0,Male,East,Secondary,Self-Employed,720164.279684521,69263.0217769036,Other,793.0,2,141,0.6375136125090981,2019-03-05,0
CUST0430,24.0,Female,South,Graduate,Salaried,712274.1929746267,40212.78655051623,Business,346.0,8,93,0.8292945644027426,2019-03-06,0
CUST0431,53.0,Male,West,Secondary,Salaried,606401.2397643887,136997.50204661058,Home,775.0,9,187,0.5017296086109228,2019-03-07,0
CUST0432,62.0,Male,South,Primary,Unemployed,572332.2122494034,273195.5502509846,Home,763.0,10,124,0.8726710200466642,2019-03-08,1
CUST0433,37.0,Male,East,Primary,Salaried,3639548.13505169,180307.81920031103,Home,422.0,10,57,0.853307881658695,2019-03-09,0
CUST0434,18.0,Male,East,Graduate,Self-Employed,499937.26547764504,153541.89218843816,Home,773.0,5,132,0.7920500239874884,2019-03-10,0
CUST0435,25.0,Male,North,Post-Graduate,Self-Employed,263625.1749158398,204435.87975156071,Education,433.0,10,87,0.49998181196993485,2019-03-11,0
CUST0436,63.0,Male,West,Graduate,Self-Employed,589894.7825664614,25429.256714034796,Car,322.0,5,39,0.21272315495038685,2019-03-12,0
CUST0437,33.0,Male,North,Post-Graduate,Salaried,,249470.56537750326,Car,534.0,3,38,0.27432357585230793,2019-03-13,0
CUST0438,31.0,Male,East,Secondary,Salaried,297048.10136282956,238343.50314036442,Business,358.0,7,145,0.6181360021695805,2019-03-14,0
CUST0439,29.0,Other,South,Graduate,Salaried,427707.4466612028,159069.15259042787,Education,463.0,4,149,0.43740398422735693,2019-03-15,0
CUST0440,,,North,Primary,,,300592.45117964165,Home,,6,50,0.21744130540319714,2019-03-16,1
CUST0441,40.0,Male,North,Secondary,Unemployed,489219.0301988522,87250.39010469613,Home,482.0,8,35,0.4831951469114484,2019-03-17,0
CUST0442,32.0,Female,South,Primary,Salaried,303539.28392453707,312790.89932535694,Other,389.0,4,59,0.11394443640163675,2019-03-18,0
CUST0443,45.0,Male,North,Secondary,Salaried,724371.5712460942,215449.3665595251,Other,610.0,10,11,0.6871162967196746,2019-03-19,1
CUST0444,51.0,Female,South,Graduate,Unemployed,964008.1444034518,166344.74101218267,Business,556.0,4,64,0.1588650355917527,2019-03-20,0
CUST0445,19.0,Female,West,Post-Graduate,Self-Employed,539226.2918047814,198012.63646316883,Home,832.0,3,113,0.6032908959296952,2019-03-21,0
CUST0446,49.0,Male,South,Secondary,Self-Employed,319186.34205279994,189273.52341890582,Business,832.0,5,193,0.7344082461004796,2019-03-22,1
CUST0447,40.0,Male,West,Post-Graduate,Salaried,190207.894989305,322028.2896417717,Education,351.0,1,23,0.20611509956317242,2019-03-23,0
CUST0448,39.0,Female,South,Secondary,Salaried,551595.1962442362,92332.08725289865,Car,637.0,2,143,0.51491095253281,2019-03-24,0
CUST0449,68.0,Female,East,Primary,Self-Employed,720775.4686632515,123748.07608534017,Home,470.0,0,137,0.7232540114875757,2019-03-25,1
CUST0450,42.0,Male,East,Primary,Self-Employed,595033.5492990763,303630.28920724796,Education,366.0,1,113,0.30850676380560116,2019-03-26,0
CUST0451,39.0,Female,West,Secondary,Salaried,499519.23181622924,140446.50648161408,Home,599.0,1,104,0.23033327440129528,2019-03-27,1
CUST0452,39.0,Male,West,Post-Graduate,Salaried,,290053.30773315916,Other,531.0,7,90,0.3694552887739655,2019-03-28,0
CUST0453,66.0,Other,East,Graduate,Salaried,281567.2734563821,369943.598300871,Business,367.0,7,70,0.5437593412666527,2019-03-29,0
CUST0454,69.0,Male,West,Graduate,Salaried,666950.2652649764,159820.49730583664,Other,805.0,1,21,0.5602236758838001,2019-03-30,0
CUST0455,59.0,Female,South,Primary,Salaried,682754.3242771171,268136.2326575305,Car,327.0,5,22,0.20470106676614963,2019-03-31,1
CUST0456,23.0,Female,South,Graduate,Unemployed,190854.04266185337,84630.77186601415,Other,350.0,4,156,0.46605507813917735,2019-04-01,0
CUST0457,32.0,Female,East,Primary,Salaried,817967.7956361368,275473.3298067809,Home,559.0,2,181,0.3146257564315903,2019-04-02,0
CUST0458,60.0,Female,North,Graduate,Self-Employed,614814.2441788003,219942.39859867672,Other,483.0,4,98,0.7736193744519606,2019-04-03,0
CUST0459,54.0,Male,South,Secondary,Salaried,779918.9290291587,247303.82821602153,Home,322.0,4,104,0.3508601056512246,2019-04-04,0
CUST0460,50.0,Male,West,Primary,Self-Employed,231574.450302977,135442.7927964605,Car,428.0,4,68,0.7709636196270877,2019-04-05,1
CUST0461,25.0,Male,North,Primary,Unemployed,226835.16891691223,33891.65844328274,Other,590.0,2,46,0.44285169008143377,2019-04-06,1
CUST0462,61.0,Male,North,Secondary,Salaried,470206.1380465406,250325.20647495048,Business,800.0,2,34,0.6812686126611627,2019-04-07,0
CUST0463,61.0,Female,South,Primary,Salaried,600556.8853790389,6340.315247945458,Business,485.0,3,25,0.5080481828353149,2019-04-08,1
CUST0464,22.0,Male,South,Graduate,Salaried,3080395.063321623,168264.95077574652,Business,778.0,6,175,0.5975700993047812,2019-04-09,0
CUST0465,56.0,Male,North,Graduate,Salaried,641215.7827630263,294118.18664199696,Other,791.0,11,180,0.41628520868910657,2019-04-10,0
CUST0466,21.0,Other,North,Primary,Self-Employed,451463.74463759334,219189.7735873036,Other,812.0,11,96,0.7145654142459926,2019-04-11,0
CUST0467,23.0,Female,East,Graduate,Unemployed,294726.15846682154,394834.2644789813,Other,366.0,11,151,0.4401515068589267,2019-04-12,0
CUST0468,62.0,Female,West,Post-Graduate,Salaried,746000.11454383,302510.9152581773,Home,766.0,1,143,0.46596931726865753,2019-04-13,0
CUST0469,49.0,Other,East,Primary,Salaried,307058.91484985704,134610.16116744236,Car,584.0,9,32,0.5141429345847658,2019-04-14,1
CUST0470,69.0,Male,South,Secondary,Salaried,825693.7109544643,202731.33798514388,Business,716.0,3,135,0.7654592947087868,2019-04-15,0
CUST0471,47.0,Male,East,Post-Graduate,Self-Employed,443123.0700786981,195262.9297455564,Home,399.0,3,69,0.6275031428811719,2019-04-16,0
CUST0472,64.0,Female,East,Primary,Salaried,818116.4145235701,41782.32366538729,Business,488.0,0,149,0.37932830925259986,2019-04-17,0
CUST0473,52.0,Female,East,Secondary,Salaried,635786.2580118557,105960.10835156468,Home,687.0,9,150,0.6362557071852343,2019-04-18,1
CUST0474,57.0,Male,East,Graduate,Self-Employed,472600.90211150836,143923.90930201398,Other,540.0,7,109,0.6139412584068619,2019-04-19,0
CUST0475,69.0,Female,West,Secondary,Self-Employed,396120.72563477466,3622.0502855936647,Business,716.0,0,112,0.8448154207037635,2019-04-20,0
CUST0476,33.0,Male,West,Post-Graduate,Salaried,431818.424530784,204749.3468251643,Other,475.0,7,143,0.7731331488202801,2019-04-21,0
CUST0477,30.0,Male,North,Graduate,Self-Employed,585663.3384750475,175092.81553469592,Business,686.0,6,72,0.6179575390009985,2019-04-22,0
CUST0478,67.0,Female,South,Primary,Salaried,515431.29924354336,32710.609868842585,Education,770.0,8,47,0.3732056885472349,2019-04-23,0
CUST0479,59.0,Female,East,Graduate,Salaried,381237.718386259,240421.2865277332,Home,532.0,7,137,0.7236611590890156,2019-04-24,0
CUST0480,47.0,Female,North,Primary,Self-Employed,466873.71793647355,271587.274469096,Education,751.0,4,59,0.5601666344502408,2019-04-25,0
CUST0481,36.0,Male,North,Primary,Self-Employed,515715.40594383,222703.4478864889,Home,576.0,7,189,0.8882159904807213,2019-04-26,1
CUST0482,34.0,Female,North,Secondary,Salaried,74253.1811170376,167593.18247910298,Car,528.0,10,49,0.29800490285584325,2019-04-27,0
CUST0483,36.0,Male,West,Secondary,Salaried,591633.6229577397,259144.2151751855,Business,470.0,9,17,0.1637246727447096,2019-04-28,0
CUST0484,45.0,Male,East,Secondary,Salaried,304055.7550566386,268022.0360476691,Car,512.0,11,198,0.15591344951035815,2019-04-29,0
CUST0485,43.0,Female,East,Post-Graduate,Salaried,269333.519358851,230740.35697196884,Car,581.0,11,17,0.6120243106813443,2019-04-30,0
CUST0486,54.0,Other,South,Post-Graduate,Salaried,162531.13057785796,117538.7749565239,Home,340.0,2,113,0.8514081831292191,2019-05-01,0
CUST0487,43.0,Female,East,Secondary,Salaried,141221.50042642193,227660.07655111808,Education,421.0,9,43,0.10154553143320416,2019-05-02,1
CUST0488,40.0,Female,East,Post-Graduate,Salaried,228910.49937754218,319548.0650825479,Other,526.0,6,197,0.6806168375662219,2019-05-03,1
CUST0489,26.0,Female,North,Graduate,Self-Employed,358195.80847390194,140337.09413882697,Home,593.0,11,66,0.6256521460263563,2019-05-04,0
CUST0490,29.0,Female,South,Graduate,Self-Employed,890651.8275053136,409793.9339132431,Other,566.0,3,183,0.6858433537755727,2019-05-05,0
CUST0491,18.0,Male,East,Post-Graduate,Self-Employed,394824.06482095923,147436.90660146155,Car,840.0,4,31,0.3843243254098685,2019-05-06,0
CUST0492,18.0,Male,West,Post-Graduate,Salaried,535550.0212536063,203240.70133401363,Other,750.0,8,96,0.7563971557262841,2019-05-07,0
CUST0493,64.0,Male,East,Graduate,Unemployed,580096.2773012657,132751.44039936637,Education,748.0,6,49,0.13576554513508957,2019-05-08,0
CUST0494,,Male,North,Primary,,,222327.0835920261,Home,360.0,3,182,0.7043448804976221,2019-05-09,1
CUST0495,49.0,Female,West,Graduate,Self-Employed,484511.3078548013,25777.830736472475,Education,801.0,5,192,0.31365755307927023,2019-05-10,0
CUST0496,65.0,Male,North,Graduate,Self-Employed,260941.24728015106,145395.8201183279,Education,446.0,9,188,0.4814702198864572,2019-05-11,1
CUST0497,42.0,Male,East,Post-Graduate,Unemployed,790185.5096558423,90787.87996514328,Home,633.0,10,95,0.7581090172457764,2019-05-12,0
CUST0498,57.0,Male,West,Graduate,Salaried,861439.3287275771,213533.8347892291,Education,441.0,6,142,0.31708722815290963,2019-05-13,1
CUST0499,62.0,Female,South,Post-Graduate,Salaried,163468.26117546286,299444.7375508908,Business,343.0,9,104,0.2481660093151148,2019-05-14,0
CUST0500,,,South,Post-Graduate,,,264600.61871145514,Business,,8,22,0.6450505482783073,2019-05-15,1
CUST0501,33.0,Female,West,Secondary,Self-Employed,4694352.750810684,37165.93608588923,Business,632.0,3,37,0.5267159132054436,2019-05-16,0
CUST0502,56.0,Male,West,Graduate,Self-Employed,307092.4410179617,404206.965292788,Other,796.0,9,93,0.5115230949969476,2019-05-17,0
CUST0503,22.0,Male,North,Primary,Salaried,601193.110691173,229527.99406208683,Education,695.0,2,71,0.30541561243033055,2019-05-18,1
CUST0504,39.0,Female,West,Secondary,Salaried,354345.5595186774,122350.08595069997,Home,354.0,7,102,0.12790424465602213,2019-05-19,0
CUST0505,46.0,Female,North,Post-Graduate,Salaried,933011.2135613204,215712.7918990941,Home,606.0,0,96,0.42821531066537355,2019-05-20,0
CUST0506,20.0,Male,East,Post-Graduate,Unemployed,738109.7188687192,217618.98225026924,Other,722.0,8,33,0.1852475843742144,2019-05-21,0
CUST0507,29.0,Female,North,Primary,Salaried,542514.806126443,133315.12830484362,Home,716.0,0,107,0.8247913205193618,2019-05-22,0
CUST0508,43.0,Female,West,Post-Graduate,Salaried,705397.2526639465,219791.66673420754,Business,624.0,1,16,0.13300025877738442,2019-05-23,0
CUST0509,33.0,Male,West,Graduate,Salaried,721180.0848714618,139252.77123796928,Education,379.0,7,175,0.4453206833475052,2019-05-24,0
CUST0510,68.0,Female,East,Secondary,Salaried,387210.50238835136,159563.80073099773,Home,330.0,8,46,0.1417964669606623,2019-05-25,0
CUST0511,54.0,Female,West,Post-Graduate,Self-Employed,336756.5510916071,131372.08642449154,Home,411.0,6,77,0.17643509965181306,2019-05-26,0
CUST0512,39.0,Female,West,Post-Graduate,Self-Employed,515628.6125939295,56732.87102603473,Car,771.0,2,179,0.6270933335376176,2019-05-27,0
CUST0513,46.0,Female,South,Primary,Self-Employed,672327.2248995889,214583.6470215384,Car,373.0,6,95,0.6176890087792757,2019-05-28,0
CUST0514,,,South,Graduate,,,258529.9436516338,Car,,5,142,0.12644175590355183,2019-05-29,1
CUST0515,45.0,Female,East,Post-Graduate,Self-Employed,184600.70356180053,251488.35960763722,Education,686.0,1,187,0.10090518009669616,2019-05-30,1
CUST0516,22.0,Female,North,Primary,Salaried,339435.11120983155,281992.52526352345,Business,732.0,2,96,0.16305446179422722,2019-05-31,0
CUST0517,64.0,Female,South,Post-Graduate,Self-Employed,485205.4272811244,232434.0210014868,Business,711.0,10,24,0.7103991181695538,2019-06-01,0
CUST0518,66.0,Female,North,Primary,Salaried,484866.87913483393,146727.45017830963,Business,766.0,11,132,0.5676611782012058,2019-06-02,0
CUST0519,47.0,Female,West,Primary,Salaried,894508.4353579616,283966.3864431189,Education,547.0,9,116,0.13049459615079329,2019-06-03,0
CUST0520,63.0,Female,South,Graduate,Self-Employed,222802.41152020037,64248.24601580651,Education,419.0,9,190,0.49047761269826184,2019-06-04,0
CUST0521,69.0,Male,East,Post-Graduate,Unemployed,601117.848367175,109932.86174875198,Car,366.0,11,162,0.6696234856435611,2019-06-05,0
CUST0522,,,East,Graduate,,,103579.99285767553,Home,,4,98,0.7951611156806451,2019-06-06,0
CUST0523,29.0,Female,East,Primary,Self-Employed,,308005.60591393104,Other,769.0,9,134,0.8472291925272084,2019-06-07,0
CUST0524,33.0,Male,South,Secondary,Salaried,419120.5153632077,294278.85141400754,Other,792.0,3,122,0.3619524503632533,2019-06-08,0
CUST0525,43.0,Female,North,Post-Graduate,Salaried,598285.8905440399,248730.52370449947,Home,585.0,1,146,0.20866594273061256,2019-06-09,0
CUST0526,43.0,Male,West,Secondary,Salaried,613952.0714397294,307192.98652117973,Car,611.0,3,175,0.289540736585158,2019-06-10,0
CUST0527,65.0,Male,North,Post-Graduate,Salaried,539096.3463106581,112071.72175880118,Home,608.0,11,159,0.720937193632179,2019-06-11,0
CUST0528,,,North,Graduate,,,234859.51198609805,Home,,7,116,0.8771873720338486,2019-06-12,0
CUST0529,56.0,Male,West,Graduate,Salaried,587195.0779000092,187482.55716168357,Other,412.0,4,96,0.4731148938883044,2019-06-13,1
CUST0530,53.0,Female,West,Graduate,Salaried,-6449.2170439370675,284688.2103884914,Car,755.0,4,186,0.3442825708382318,2019-06-14,0
CUST0531,50.0,Female,South,Graduate,Unemployed,636413.8980125262,188477.57674478024,Education,762.0,11,77,0.44335246556802754,2019-06-15,0
CUST0532,47.0,Female,South,Graduate,Salaried,525235.5807323934,161505.71115899188,Other,431.0,11,24,0.3438505157161059,2019-06-16,0
CUST0533,54.0,Male,South,Secondary,Self-Employed,455505.02064434695,254090.851856099,Education,420.0,9,74,0.3051900185657235,2019-06-17,0
CUST0534,40.0,Male,South,Graduate,Salaried,909372.4391439116,287616.91671912326,Car,496.0,2,63,0.5750006019257436,2019-06-18,0
CUST0535,27.0,Female,South,Primary,Self-Employed,365013.19624188956,133165.48051531985,Home,781.0,7,167,0.11258878429883552,2019-06-19,0
CUST0536,22.0,Other,West,Primary,Salaried,419384.8021869938,193892.43286476238,Business,338.0,5,102,0.3076417989319905,2019-06-20,1
CUST0537,53.0,Female,North,Secondary,Salaried,3266465.4947824404,94155.93663583472,Business,811.0,1,29,0.6291056622759912,2019-06-21,0
CUST0538,51.0,Male,South,Post-Graduate,Salaried,333587.7390300287,49806.10174929394,Car,773.0,1,42,0.12565015704544402,2019-06-22,0
CUST0539,69.0,Female,South,Primary,Salaried,389976.9434126922,220045.9631413729,Business,460.0,8,109,0.166561453207148,2019-06-23,0
CUST0540,48.0,Female,North,Post-Graduate,Salaried,470594.91531383,260890.53562546318,Education,588.0,6,86,0.33471691582862784,2019-06-24,0
CUST0541,27.0,Female,South,Secondary,Self-Employed,668146.8964259098,226206.68090867254,Business,499.0,9,144,0.8022438388871879,2019-06-25,1
CUST0542,36.0,Male,North,Post-Graduate,Self-Employed,541560.5014706627,5043.828224563273,Car,827.0,8,145,0.7119089281322369,2019-06-26,0
CUST0543,,Female,North,Post-Graduate,,,164915.05699235253,Car,,5,165,0.11772530353299482,2019-06-27,0
CUST0544,,Female,West,Post-Graduate,,,21834.776005108113,Education,,4,182,0.5013702533507935,2019-06-28,0
CUST0545,22.0,Other,East,Post-Graduate,Salaried,378529.11335755774,336970.1107654185,Business,682.0,11,116,0.3197499951899334,2019-06-29,0
CUST0546,62.0,Male,West,Secondary,Salaried,484555.7909553909,91394.5417881914,Business,517.0,0,129,0.6189165272496504,2019-06-30,0
CUST0547,21.0,Female,East,Primary,Salaried,585168.7317259659,325540.3609459896,Home,386.0,11,83,0.677243106074769,2019-07-01,0
CUST0548,33.0,Female,East,Graduate,Salaried,583641.1511775944,294586.96436841454,Other,381.0,5,20,0.790290061703426,2019-07-02,0
CUST0549,41.0,Male,East,Post-Graduate,,,109940.96474639383,Car,361.0,5,40,0.4803329896832115,2019-07-03,0
CUST0550,,,South,Primary,,,86721.5048732255,Home,,2,21,0.8955600708364676,2019-07-04,1
CUST0551,19.0,Female,West,Primary,Salaried,550513.7691993247,235037.02163863383,Car,341.0,2,133,0.8839888858296875,2019-07-05,0
CUST0552,66.0,Male,East,Secondary,Salaried,776906.4095187812,115567.5962816929,Home,311.0,2,87,0.8057333795768266,2019-07-06,0
CUST0553,45.0,Male,North,Primary,Self-Employed,588839.6654581344,210248.46421582074,Other,414.0,2,188,0.5598955961264567,2019-07-07,0
CUST0554,49.0,Female,South,Secondary,Self-Employed,720264.5915471525,151717.24091930815,Home,517.0,6,181,0.418405150003052,2019-07-08,0
CUST0555,44.0,Male,West,Post-Graduate,Salaried,593309.0622900254,21884.15855343666,Car,405.0,9,105,0.39150904811182796,2019-07-09,0
CUST0556,37.0,Female,East,Post-Graduate,Unemployed,769245.1512405496,23046.801912445895,Business,827.0,10,59,0.10969980007019586,2019-07-10,1
CUST0557,41.0,Male,North,Graduate,Unemployed,604450.1272035557,222668.42484945973,Car,771.0,1,126,0.2993395977938932,2019-07-11,0
CUST0558,29.0,Female,West,Graduate,Salaried,480416.95071141917,143844.22536693746,Education,686.0,9,26,0.6750465879593317,2019-07-12,0
CUST0559,67.0,Male,West,Graduate,Salaried,954486.9440893764,144691.01830858676,Education,525.0,9,172,0.5829056799144533,2019-07-13,1
CUST0560,52.0,Female,South,Primary,Salaried,677807.4244559784,269586.38390937855,Education,780.0,1,138,0.8331377513340269,2019-07-14,0
CUST0561,50.0,Other,West,Post-Graduate,Unemployed,614748.8842008826,317344.22766324447,Education,707.0,2,166,0.1400178135332463,2019-07-15,1
CUST0562,50.0,Other,South,Secondary,Self-Employed,244739.1166923328,172745.5278638191,Other,756.0,9,188,0.2242212825418645,2019-07-16,0
CUST0563,68.0,Female,East,Graduate,Salaried,242338.47650729245,165940.12930901384,Business,320.0,11,73,0.7313950314817041,2019-07-17,0
CUST0564,60.0,Male,South,Secondary,Salaried,558543.0964283707,250014.30331138836,Business,502.0,6,141,0.3868061049562671,2019-07-18,0
CUST0565,54.0,Female,North,Secondary,Salaried,529104.2395536482,64306.44303004246,Car,716.0,2,96,0.19467626697430235,2019-07-19,1
CUST0566,29.0,Male,South,Graduate,Salaried,377175.48699833674,222315.3054747697,Home,715.0,6,165,0.8971604040800714,2019-07-20,0
CUST0567,20.0,Male,North,Post-Graduate,Salaried,528196.539922412,255188.5971822154,Car,747.0,8,25,0.7298002421354903,2019-07-21,0
CUST0568,18.0,Male,South,Graduate,Self-Employed,817725.3856087192,268023.0208417629,Car,811.0,10,72,0.4269928294064981,2019-07-22,1
CUST0569,50.0,Male,West,Secondary,Self-Employed,639080.4949100597,6324.729749753518,Car,384.0,9,85,0.7586779815569122,2019-07-23,0
CUST0570,57.0,Female,East,Graduate,Self-Employed,271798.29804945237,123864.47301910594,Car,466.0,11,190,0.6444830960953227,2019-07-24,0
CUST0571,,Female,North,Secondary,,,112173.67471765334,Business,,10,94,0.7319798076558667,2019-07-25,0
CUST0572,60.0,Male,South,Secondary,Self-Employed,339006.70382948784,209988.6954409213,Home,767.0,3,118,0.7521651020525199,2019-07-26,0
CUST0573,61.0,Male,South,Graduate,Salaried,422460.0167182878,248074.4579767984,Car,371.0,6,26,0.16778294663225435,2019-07-27,0
CUST0574,46.0,Other,South,Primary,Self-Employed,417276.8668740714,349671.04074459814,Business,820.0,8,177,0.5983783101504766,2019-07-28,0
CUST0575,30.0,Male,West,Graduate,Salaried,404470.88347919896,150503.4519631927,Car,772.0,7,150,0.10542844238146208,2019-07-29,1
CUST0576,29.0,Male,West,Primary,Self-Employed,248972.92560532104,150242.75016907862,Education,557.0,7,189,0.1347649970409365,2019-07-30,0
CUST0577,48.0,Male,North,Secondary,Salaried,474469.06369636196,314967.2018878747,Car,574.0,8,67,0.8231840072446727,2019-07-31,0
CUST0578,63.0,Female,North,Secondary,Self-Employed,387878.472630538,229657.6938530305,Car,319.0,4,174,0.5220509770854445,2019-08-01,1
CUST0579,,Female,West,Primary,,,326765.15111879737,Other,,4,88,0.6887215886948199,2019-08-02,0
CUST0580,68.0,Male,North,Secondary,Salaried,910594.4049003326,228872.80030098362,Education,789.0,2,70,0.7708007923545168,2019-08-03,0
CUST0581,67.0,Male,East,Primary,Salaried,717753.9308433344,84288.33812867291,Home,625.0,4,122,0.8596694140516681,2019-08-04,0
CUST0582,52.0,Female,East,Primary,Salaried,424739.8550150008,66687.16452221933,Car,828.0,7,130,0.7954822783382367,2019-08-05,0
CUST0583,40.0,Female,West,Secondary,Self-Employed,503763.8099481197,44848.775094107084,Home,388.0,11,43,0.4866491589578351,2019-08-06,1
CUST0584,34.0,Male,North,Post-Graduate,Self-Employed,265669.1305364877,266205.1834758473,Education,785.0,4,79,0.36877624590440916,2019-08-07,0
CUST0585,,,South,Primary,,,318859.6823087008,Car,,3,26,0.22359458896483053,2019-08-08,0
CUST0586,25.0,Male,East,Graduate,Salaried,879457.7389546223,384936.2141386381,Other,383.0,7,29,0.420257185989824,2019-08-09,0
CUST0587,46.0,Male,West,Graduate,Salaried,531338.7456493049,284310.533232324,Business,686.0,6,68,0.3931948633289307,2019-08-10,0
CUST0588,43.0,Female,North,Secondary,Salaried,704706.1288370689,316283.8577534986,Other,386.0,5,78,0.5476598735646987,2019-08-11,0
CUST0589,27.0,Male,West,Post-Graduate,Salaried,535057.3557867848,141998.36673463153,Other,606.0,4,170,0.6324075270057707,2019-08-12,0
CUST0590,,Female,South,Secondary,,,84358.41832561433,Business,453.0,4,111,0.882660381156038,2019-08-13,0
CUST0591,,Male,East,Post-Graduate,,,285007.93324175535,Business,739.0,9,129,0.682708948880586,2019-08-14,1
CUST0592,68.0,Male,West,Primary,Salaried,526385.5933543914,241768.07522394008,Business,563.0,1,154,0.6149988259543386,2019-08-15,0
CUST0593,58.0,Other,West,Primary,Salaried,409090.4562513112,210744.43743408925,Car,720.0,3,66,0.36807394741467403,2019-08-16,0
CUST0594,24.0,Male,West,Primary,Salaried,456269.3445129928,238737.14806329898,Home,792.0,7,92,0.1276031011986608,2019-08-17,0
CUST0595,21.0,Female,South,Primary,Salaried,481720.0884981771,232318.5482458206,Home,710.0,7,138,0.33050010308375344,2019-08-18,1
CUST0596,67.0,Male,West,Graduate,Self-Employed,483824.3004269077,328381.6859853561,Business,472.0,10,22,0.7147583203676943,2019-08-19,0
CUST0597,62.0,Male,South,Graduate,Salaried,510451.69809949666,329498.5584816956,Other,303.0,0,164,0.26421755264304136,2019-08-20,0
CUST0598,28.0,Male,South,Secondary,Salaried,287878.9867206798,254422.0352340347,Education,771.0,1,196,0.6697505549392916,2019-08-21,1
CUST0599,46.0,Female,South,Post-Graduate,Salaried,356596.77017441276,284580.2872562928,Business,409.0,4,15,0.5638238740555327,2019-08-22,1
CUST0600,53.0,Male,East,Primary,Salaried,243083.14686000615,251406.25524247758,Other,336.0,8,106,0.23748549580037193,2019-08-23,0
